"FID"	"phen"	"x"	"y"	"n_eggs_max"	"pldens_3"	"phen_n3"
6891	3	1499924.565	-10.93397229	0	13.8728641388	3.59090909090909
6892	3	1499924.565	-10.93397229	0	13.8728641388	3.59090909090909
6893	2	1499924.565	-10.93397229	0	13.8728641388	3.59545454545455
6894	4	1499924.565	-10.93397229	0	13.8728641388	3.58636363636364
6895	3	1499924.565	-10.93397229	0	13.8728641388	3.59090909090909
6896	2	1499924.565	-10.93397229	0	13.8728641388	3.59545454545455
6897	2	1499924.565	-10.93397229	0	13.8728641388	3.59545454545455
6898	2	1499924.565	-10.93397229	0	13.8728641388	3.59545454545455
6899	3	1499924.565	-10.93397229	0	13.8728641388	3.59090909090909
6900	5	1499924.277	-11.24512291	0	15.5598427975	3.54545454545455
6901	6	1499924.366	-11.28745633	0	15.0632388812	3.54298642533937
6902	3	1499924.366	-11.28745633	0	15.0632388812	3.55656108597285
6903	3	1499924.366	-11.28745633	0	15.0632388812	3.55656108597285
6904	3	1499924.366	-11.28745633	0	15.0632388812	3.55656108597285
6905	3	1499924.366	-11.28745633	0	15.0632388812	3.55656108597285
6906	2	1499924.673	-11.23665623	0	13.6975424945	3.60619469026549
6907	3	1499924.673	-11.23665623	0	13.6975424945	3.60176991150442
6908	2	1499924.673	-11.23665623	0	13.6975424945	3.60619469026549
6909	3	1499924.323	-11.43773996	0	15.3973436474	3.55405405405405
6910	2	1499924.323	-11.43773996	0	15.3973436474	3.55855855855856
6911	2	1499924.323	-11.43773996	0	15.3973436474	3.55855855855856
6912	3	1499924.323	-11.43773996	0	15.3973436474	3.55405405405405
6913	2	1499924.323	-11.43773996	0	15.3973436474	3.55855855855856
6914	2	1499924.323	-11.43773996	0	15.3973436474	3.55855855855856
6915	1	1499924.323	-11.43773996	0	15.3973436474	3.56306306306306
6916	2	1499924.408	-11.49277341	0	14.7407892868	3.55454545454545
6917	3	1499924.508	-11.5372235	0	15.6591217232	3.57083333333333
6918	5	1499924.275	-11.59649028	0	16.5648888222	3.50854700854701
6919	3	1499924.275	-11.59649028	0	16.5648888222	3.51709401709402
6920	5	1499924.311	-11.74465724	0	18.2680394947	3.48846153846154
6921	2	1499924.285	-11.7404239	0	18.323103384	3.5
6922	6	1499924.916	-11.49039215	0	14.1635151178	3.56126482213439
6923	6	1499924.916	-11.49039215	0	14.1635151178	3.56126482213439
6924	6	1499924.916	-11.49039215	0	14.1635151178	3.56126482213439
6925	5	1499925.016	-11.7404239	0	16.4734042622	3.41967213114754
6926	4	1499925.016	-11.7404239	0	16.4734042622	3.42295081967213
6927	2	1499925.016	-11.7404239	0	16.4734042622	3.42950819672131
6928	6	1499925.016	-11.7404239	0	16.4734042622	3.41639344262295
6929	6	1499925.016	-11.7404239	0	16.4734042622	3.41639344262295
6930	4	1499925.016	-11.7404239	0	16.4734042622	3.42295081967213
6931	2	1499925.211	-11.63802995	0	14.159008707	3.53571428571429
6932	2	1499925.218	-11.69279881	0	15.4004803626	3.50825082508251
6933	2	1499925.059	-12.09761212	0	19.8271254304	3.38108108108108
6934	1	1499925.059	-12.13809345	0	20.2002165003	3.39893617021277
6935	6	1499925.064	-12.60005687	0	21.0222536052	3.35696202531646
6936	5	1499925.109	-12.85246988	0	20.892759637	3.32914572864322
6937	6	1499924.959	-12.85008862	0	21.8333621846	3.31989924433249
6938	1	1499924.968	-13.09773912	0	22.5895086	3.34549878345499
6939	5	1499924.714	-13.10488288	0	24.4302870755	3.32843137254902
6940	6	1499924.561	-12.99772642	0	25.00465336	3.31565656565657
6941	6	1499924.561	-12.99772642	0	25.00465336	3.31565656565657
6942	6	1499924.818	-12.44289406	0	22.2916242064	3.32558139534884
6943	6	1499924.766	-12.44527531	0	22.6959711057	3.32558139534884
6944	3	1499924.818	-12.65006322	0	22.6372307832	3.31552162849873
6945	4	1499924.818	-12.65006322	0	22.6372307832	3.31297709923664
6946	5	1499924.768	-12.65482573	0	23.0288334273	3.31043256997455
6947	2	1499924.768	-12.65482573	0	23.0288334273	3.31806615776081
6948	3	1499924.768	-12.65482573	0	23.0288334273	3.31552162849873
6949	5	1499924.649	-12.49766292	0	23.6546206369	3.328165374677
6950	4	1499924.611	-12.49766292	0	23.8622409475	3.32727272727273
6951	6	1499924.564	-12.65244448	0	24.666877831	3.31457800511509
6952	3	1499924.564	-12.65244448	0	24.666877831	3.32225063938619
6953	4	1499924.914	-12.85246988	0	22.1546413406	3.32493702770781
6954	1	1499924.914	-12.85246988	0	22.1546413406	3.33249370277078
6955	3	1499924.914	-12.85246988	0	22.1546413406	3.32745591939547
6956	5	1499924.506	-12.29287501	0	24.1763622254	3.32533333333333
6957	2	1499924.506	-12.29287501	0	24.1763622254	3.33333333333333
6958	4	1499924.506	-12.29287501	0	24.1763622254	3.328
6959	5	1499924.568	-12.39288771	0	24.1820612611	3.34114583333333
6960	2	1499924.568	-12.39288771	0	24.1820612611	3.34895833333333
6961	2	1499924.568	-12.39288771	0	24.1820612611	3.34895833333333
6962	1	1499924.561	-12.55243178	0	24.1837935296	3.33420365535248
6963	3	1499924.561	-12.55243178	0	24.1837935296	3.3289817232376
6964	6	1499924.561	-12.55243178	0	24.1837935296	3.32114882506527
6965	4	1499924.514	-12.59529436	0	24.5602709557	3.32722513089005
6966	5	1499924.566	-12.70959459	0	24.7709192085	3.31043256997455
6967	4	1499924.566	-12.70959459	0	24.7709192085	3.31297709923664
6968	5	1499924.566	-12.70959459	0	24.7709192085	3.31043256997455
6969	5	1499924.566	-12.70959459	0	24.7709192085	3.31043256997455
6970	3	1499924.566	-12.70959459	0	24.7709192085	3.31552162849873
6971	3	1499926.874	-6.196191011	1	5.18283852507	3.42741935483871
6972	3	1499926.874	-6.196191011	1	5.18283852507	3.42741935483871
6973	3	1499926.772	-6.346474645	4	4.66040290337	3.35964912280702
6974	6	1499926.871	-6.651275255	18	4.12090271903	3.71028037383178
6975	1	1499926.672	-6.344357974	0	4.02255376294	3.6701030927835
6976	1	1499926.571	-6.346474645	0	3.49499545173	3.49397590361446
6977	3	1499926.571	-6.346474645	1	3.49499545173	3.46987951807229
6978	1	1499926.571	-6.346474645	0	3.49499545173	3.49397590361446
6979	3	1499926.571	-6.346474645	0	3.49499545173	3.46987951807229
6980	2	1499926.571	-6.346474645	0	3.49499545173	3.48192771084337
6981	4	1499926.571	-6.346474645	0	3.49499545173	3.4578313253012
6982	4	1499926.571	-6.346474645	0	3.49499545173	3.4578313253012
6983	3	1499926.366	-6.293557873	9	3.61344818143	3.41463414634146
6984	1	1499926.461	-6.441724835	0	3.45872683415	3.4390243902439
6985	6	1499926.617	-6.744408774	23	3.93174727491	3.6
6986	3	1499926.116	-6.799442217	0	3.53478936128	3.43373493975904
6987	4	1499926.063	-9.895729763	0	11.3103647426	3.6996336996337
6988	3	1499925.067	-9.634327212	0	9.78351985497	3.63586956521739
6989	2	1499924.764	-9.035909802	0	9.50640553863	3.53703703703704
6990	6	1499924.773	-9.437735211	2	10.1215594536	3.51445086705202
6991	6	1499924.719	-10.19385829	2	12.1029843245	3.62068965517241
6992	3	1499924.624	-10.16145302	0	12.4620939038	3.63861386138614
6993	5	1499924.47	-10.14633056	0	13.2056997956	3.62871287128713
6994	6	1499924.466	-10.19169794	0	13.2279853255	3.62376237623762
6995	2	1499924.378	-10.16577372	0	13.363502496	3.59390862944162
6996	2	1499924.378	-10.16577372	0	13.363502496	3.59390862944162
6997	2	1499924.319	-10.14633056	0	13.6181834052	3.60714285714286
6998	2	1499924.285	-10.22410322	0	13.8875638659	3.59390862944162
6999	2	1499924.365	-9.804994993	0	12.6158330197	3.57837837837838
7000	2	1499924.365	-9.804994993	0	12.6158330197	3.57837837837838
7001	2	1499924.365	-9.804994993	0	12.6158330197	3.57837837837838
7002	1	1499924.365	-9.804994993	0	12.6158330197	3.58378378378378
7003	3	1499924.365	-9.804994993	0	12.6158330197	3.57297297297297
7004	6	1499924.414	-8.485020129	3	9.82544346402	3.39455782312925
7005	6	1499945.471	-28.39449973	0	9.9178824988	4.88014981273408
7006	6	1499947.877	-29.05278438	9	1.31527473998	5.03333333333333
7007	4	1499942.518	-31.04231271	0	6.95516790478	4.58461538461538
7008	6	1499944.079	-28.44483382	0	12.9209262533	4.70674486803519
7009	6	1499943.931	-28.38980037	0	13.699224333	4.7008547008547
7010	5	1499943.931	-28.3876837	0	13.70070605	4.7037037037037
7011	3	1499943.931	-28.3876837	0	13.70070605	4.70940170940171
7012	3	1499943.931	-28.3876837	0	13.70070605	4.70940170940171
7013	2	1499943.931	-28.3876837	0	13.70070605	4.71225071225071
7014	5	1499943.816	-28.25645011	0	14.5760642548	4.71774193548387
7015	6	1499943.816	-28.25645011	0	14.5760642548	4.71505376344086
7016	5	1499943.816	-28.25645011	0	14.5760642548	4.71774193548387
7017	1	1499943.816	-28.25645011	0	14.5760642548	4.72849462365591
7018	3	1499943.412	-28.33053359	0	15.9056015164	4.68205128205128
7019	4	1499943.338	-28.38980037	0	16.4921654183	4.66749379652605
7020	6	1499943.177	-28.39191704	0	17.3254086584	4.65144230769231
7021	3	1499943.177	-28.39191704	0	17.3254086584	4.65865384615385
7022	3	1499943.177	-28.39191704	0	17.3254086584	4.65865384615385
7023	6	1499943.177	-28.39191704	0	17.3254086584	4.65144230769231
7024	5	1499943.177	-28.39191704	0	17.3254086584	4.65384615384615
7025	1	1499943.177	-28.39191704	0	17.3254086584	4.66346153846154
7026	4	1499943.177	-28.39191704	0	17.3254086584	4.65625
7027	6	1499943.177	-28.39191704	0	17.3254086584	4.65144230769231
7028	6	1499943.177	-28.39191704	0	17.3254086584	4.65144230769231
7029	3	1499943.071	-28.73905107	0	14.3471110029	4.51282051282051
7030	6	1499942.966	-28.49140058	0	17.033949337	4.58690176322418
7031	6	1499942.966	-28.49140058	0	17.033949337	4.58690176322418
7032	6	1499942.966	-28.49140058	0	17.033949337	4.58690176322418
7033	1	1499942.601	-28.31995023	0	18.8530534908	4.52857142857143
7034	1	1499942.601	-28.31995023	0	18.8530534908	4.52857142857143
7035	2	1499942.669	-28.3876837	0	18.2787055738	4.56218905472637
7036	6	1499942.676	-28.44060047	0	17.10240564	4.51156812339332
7037	6	1499942.618	-28.44271714	0	17.0413159913	4.48963730569948
7038	2	1499942.618	-28.44271714	0	17.0413159913	4.5
7039	6	1499942.544	-28.33900027	0	18.8146823061	4.46898263027295
7040	4	1499942.566	-28.44483382	0	17.6369429715	4.46851385390428
7041	6	1499942.519	-28.77926782	0	16.9172658759	4.38071065989848
7042	2	1499942.47	-28.84065127	0	17.0529836034	4.39393939393939
7043	2	1499942.39	-28.25856678	0	18.6173354989	4.43
7044	2	1499942.39	-28.25856678	0	18.6173354989	4.43
7045	5	1499942.383	-28.30090019	0	18.4820206166	4.42105263157895
7046	1	1499942.28	-28.34323361	0	18.4027892198	4.4238578680203
7047	6	1499985.323	-5.720797723	0	2.52735944538	4.49019607843137
7048	6	1499985.323	-5.720797723	0	2.52735944538	4.49019607843137
7049	4	1499986.464	-9.745769535	0	4.87007133454	4.9051094890511
7050	4	1499986.464	-9.745769535	0	4.87007133454	4.9051094890511
7051	6	1499986.464	-9.745769535	0	4.87007133454	4.89051094890511
7052	4	1499986.464	-9.745769535	0	4.87007133454	4.9051094890511
7053	6	1499985.592	-10.13312031	5	6.29198997236	4.84180790960452
7054	5	1499986.21	-8.837717719	3	4.65678353886	4.84615384615385
7055	6	1499986.21	-8.837717719	0	4.65678353886	4.83846153846154
7056	4	1499986.21	-8.837717719	0	4.65678353886	4.85384615384615
7057	4	1499986.21	-8.837717719	0	4.65678353886	4.85384615384615
7058	4	1499986.213	-8.945667935	0	4.55013964103	4.8671875
7059	3	1499986.213	-8.945667935	0	4.55013964103	4.875
7060	4	1499986.213	-8.945667935	0	4.55013964103	4.8671875
7061	6	1499985.961	-9.009168062	0	5.29664692588	4.83892617449664
7062	4	1499985.961	-9.009168062	0	5.29664692588	4.85234899328859
7063	4	1499985.961	-9.009168062	0	5.29664692588	4.85234899328859
7064	4	1499985.88	-9.140401658	0	5.36774285777	4.80794701986755
7065	3	1499985.88	-9.140401658	0	5.36774285777	4.81456953642384
7066	5	1499985.798	-8.03973279	0	3.9813721859	4.63888888888889
7067	3	1499985.666	-7.936015916	0	4.69233150481	4.58333333333333
7068	6	1499985.69	-8.090532891	0	4.51459167508	4.616
7069	6	1499985.425	-8.278916601	0	4.79897540264	4.52592592592593
7070	6	1499985.69	-8.090532891	0	4.51459167508	4.616
7071	6	1499985.425	-8.278916601	1	4.79897540264	4.52592592592593
7072	4	1499985.692	-8.092649562	0	4.51459167508	4.632
7073	3	1499985.429	-8.27679993	0	4.79897540264	4.54814814814815
7074	5	1499985.391	-7.574065192	0	4.40794777724	4.51612903225806
7075	6	1499985.391	-7.574065192	0	4.40794777724	4.50806451612903
7076	4	1499985.381	-7.779382269	0	4.33685184535	4.50819672131148
7077	6	1499984.89	-7.533848445	5	4.23020794752	4.52100840336134
7078	6	1499984.89	-7.533848445	3	4.23020794752	4.52100840336134
7079	3	1499985.184	-7.864049105	0	4.33685184535	4.52892561983471
7080	2	1499985.233	-8.132866309	0	4.62123557292	4.57692307692308
7081	6	1499984.297	-8.587950553	0	5.75877048317	4.61728395061728
7082	4	1499984.943	-9.891819827	0	7.00294929127	4.77551020408163
7083	6	1499989.995	-14.04082134	0	2.7371933778	4.41558441558442
7084	6	1499989.995	-14.04082134	0	2.7371933778	4.41558441558442
7085	1	1499989.995	-14.04082134	0	2.7371933778	4.48051948051948
7086	5	1499989.523	-13.47143687	12	2.7371933778	4.42857142857143
7087	6	1499989.635	-13.99213791	0	2.7371933778	4.41558441558442
7088	4	1499989.635	-13.99213791	0	2.7371933778	4.44155844155844
7089	4	1499989.635	-13.99213791	0	2.7371933778	4.44155844155844
7090	6	1499989.635	-13.99213791	2	2.7371933778	4.41558441558442
7091	6	1499989.989	-14.39430538	8	2.7371933778	4.41558441558442
7092	6	1499989.989	-14.39430538	0	2.7371933778	4.41558441558442
7093	5	1499989.989	-14.39430538	1	2.7371933778	4.42857142857143
7094	5	1499989.989	-14.39430538	0	2.7371933778	4.42857142857143
7095	5	1499989.989	-14.39430538	0	2.7371933778	4.42857142857143
7096	5	1499988.74	-14.08950477	0	2.70164541186	4.42105263157895
7097	6	1499988.49	-14.0873881	17	2.45280965024	4.53623188405797
7098	5	1499988.49	-14.0873881	0	2.45280965024	4.55072463768116
7099	6	1499988.49	-14.0873881	0	2.45280965024	4.53623188405797
7100	6	1499988.49	-14.0873881	2	2.45280965024	4.53623188405797
7101	3	1499988.49	-14.0873881	0	2.45280965024	4.57971014492754
7102	6	1499988.49	-14.0873881	4	2.45280965024	4.53623188405797
7103	6	1499988.49	-14.0873881	0	2.45280965024	4.53623188405797
7104	6	1499988.49	-14.0873881	0	2.45280965024	4.53623188405797
7105	6	1499988.49	-14.0873881	0	2.45280965024	4.53623188405797
7106	4	1499988.137	-14.89595638	0	1.74185033133	4.61224489795918
7107	6	1499988.137	-14.89595638	0	1.74185033133	4.57142857142857
7108	3	1499988.137	-14.89595638	0	1.74185033133	4.63265306122449
7109	4	1499987.981	-17.83246706	0	0.746507284856	3.57142857142857
7110	2	1499987.981	-17.83246706	0	0.746507284856	3.66666666666667
7111	5	1499987.981	-18.13726767	0	0.639863387019	3.38888888888889
7112	2	1499987.981	-18.13726767	0	0.639863387019	3.55555555555556
7113	1	1499987.981	-18.13726767	0	0.639863387019	3.61111111111111
7114	3	1499987.981	-18.13726767	0	0.639863387019	3.5
7115	2	1499987.981	-18.13726767	0	0.639863387019	3.55555555555556
7116	4	1499987.985	-18.24098454	0	0.639863387019	3.44444444444444
7117	4	1499987.985	-18.24098454	0	0.639863387019	3.44444444444444
7118	6	1499988.085	-18.43571826	0	0.639863387019	3.33333333333333
7119	6	1499988.085	-18.43571826	0	0.639863387019	3.33333333333333
7120	3	1499988.085	-18.43571826	0	0.639863387019	3.5
7121	3	1499988.085	-18.43571826	0	0.639863387019	3.5
7122	1	1499988.085	-18.43571826	0	0.639863387019	3.61111111111111
7123	4	1499988.085	-18.43571826	0	0.639863387019	3.44444444444444
7124	4	1499988.085	-18.43571826	0	0.639863387019	3.44444444444444
7125	2	1499988.085	-18.43571826	0	0.639863387019	3.55555555555556
7126	6	1499987.634	-18.58811857	6	0.639863387019	3.33333333333333
7127	4	1499987.634	-18.58811857	0	0.639863387019	3.44444444444444
7128	5	1499989.254	-7.718851587	1	2.48835761619	4.42857142857143
7129	5	1499989.254	-7.718851587	1	2.48835761619	4.42857142857143
7130	5	1499989.087	-7.89030193	5	2.06178202484	4.37931034482759
7131	2	1499989.087	-7.89030193	0	2.06178202484	4.43103448275862
7132	6	1499988.787	-7.883951917	7	2.48835761619	4.36231884057971
7133	5	1499988.787	-7.883951917	2	2.48835761619	4.3768115942029
7134	6	1499988.787	-7.883951917	4	2.48835761619	4.36231884057971
7135	4	1499988.787	-7.883951917	0	2.48835761619	4.39130434782609
7136	4	1499988.611	-7.543167902	0	2.48835761619	4.41428571428571
7137	5	1499988.611	-7.543167902	0	2.48835761619	4.4
7138	6	1499988.505	-7.649001447	0	2.7371933778	4.4025974025974
7139	6	1499988.507	-7.651118118	0	2.7371933778	4.4025974025974
7140	6	1499988.507	-7.651118118	0	2.7371933778	4.4025974025974
7141	5	1499988.412	-7.841618499	0	2.7371933778	4.38961038961039
7142	4	1499988.412	-7.841618499	0	2.7371933778	4.4025974025974
7143	4	1499988.541	-8.046935576	0	2.66609744591	4.4
7144	4	1499988.541	-8.046935576	0	2.66609744591	4.4
7145	4	1499988.243	-9.494738472	2	2.09732999079	4.66101694915254
7146	4	1499988.243	-9.494738472	3	2.09732999079	4.66101694915254
7147	5	1499988.241	-7.339967496	0	3.02157710537	4.43373493975904
7148	4	1499988.078	-7.390767598	0	2.77274134375	4.43589743589744
7149	2	1499987.978	-7.492367801	0	2.77274134375	4.46153846153846
7150	1	1499987.978	-7.492367801	0	2.77274134375	4.47435897435897
7151	3	1499988.238	-8.188752527	0	2.55945354808	4.55555555555556
7152	6	1499989.763	-12.84165284	0	2.7371933778	4.41558441558442
7153	6	1499989.763	-12.84165284	0	2.7371933778	4.41558441558442
7154	6	1499989.763	-12.84165284	0	2.7371933778	4.41558441558442
7155	4	1499989.763	-12.84165284	0	2.7371933778	4.44155844155844
7156	4	1499989.581	-12.6241938	0	2.7371933778	4.44155844155844
7157	2	1499989.581	-12.6241938	0	2.7371933778	4.46753246753247
7158	3	1499989.581	-12.6241938	0	2.7371933778	4.45454545454545
7159	3	1499989.581	-12.6241938	0	2.7371933778	4.45454545454545
7160	5	1499989.581	-12.6241938	1	2.7371933778	4.42857142857143
7161	5	1499989.581	-12.6241938	0	2.7371933778	4.42857142857143
7162	3	1499989.581	-12.6241938	0	2.7371933778	4.45454545454545
7163	4	1499989.581	-12.6241938	0	2.7371933778	4.44155844155844
7164	5	1499989.581	-12.6241938	2	2.7371933778	4.42857142857143
7165	5	1499989.475	-12.49751864	0	2.7371933778	4.42857142857143
7166	5	1499989.475	-12.49751864	4	2.7371933778	4.42857142857143
7167	5	1499989.585	-12.62630505	0	2.7371933778	4.42857142857143
7168	3	1499989.475	-12.49751864	2	2.7371933778	4.45454545454545
7169	6	1499988.69	-11.77758144	0	3.1993169351	4.43037974683544
7170	6	1499988.69	-11.77758144	0	3.1993169351	4.43037974683544
7171	5	1499988.69	-11.77758144	3	3.1993169351	4.44303797468354
7172	6	1499988.69	-11.77758144	2	3.1993169351	4.43037974683544
7173	4	1499987.993	-12.87332163	0	2.87938524159	4.71604938271605
7174	4	1499987.991	-12.99366303	0	2.70164541186	4.86842105263158
7175	3	1499987.991	-12.99366303	0	2.70164541186	4.88157894736842
7176	3	1499987.74	-13.12667196	0	2.59500151402	4.89041095890411
7177	3	1499987.74	-13.12667196	0	2.59500151402	4.89041095890411
7178	4	1499993.283	-6.386623378	0	2.94989093175	4.23684210526316
7179	2	1499993.283	-6.386623378	0	2.94989093175	4.28947368421053
7180	2	1499993.283	-6.386623378	0	2.94989093175	4.28947368421053
7181	5	1499993.283	-6.386623378	0	2.94989093175	4.21052631578947
7182	4	1499992.741	-6.588246127	0	3.65019756197	4.28813559322034
7183	5	1499992.741	-6.588246127	0	3.65019756197	4.27118644067797
7184	5	1499991.295	-5.034436025	0	3.58532382684	4.27118644067797
7185	4	1499991.295	-5.034436025	0	3.58532382684	4.28813559322034
7186	4	1499991.54	-5.236058775	0	3.55092923628	4.28813559322034
7187	4	1499991.54	-5.236058775	0	3.55092923628	4.28813559322034
7188	4	1499991.707	-5.687518409	0	3.28121875565	4.28813559322034
7189	5	1499991.841	-6.09295546	0	3.09887965938	4.27118644067797
7190	4	1499991.841	-6.09295546	0	3.09887965938	4.28813559322034
7191	6	1499991.843	-6.496200959	0	2.97749330411	4.27868852459016
7192	5	1499991.843	-6.496200959	0	2.97749330411	4.29508196721311
7193	4	1499991.843	-6.496200959	0	2.97749330411	4.31147540983607
7194	4	1499990.881	-4.245477441	2	4.10758633511	4.36363636363636
7195	5	1499990.881	-4.245477441	1	4.10758633511	4.34545454545455
7196	5	1499990.837	-4.486548119	0	3.72176766192	4.34545454545455
7197	4	1499990.837	-4.486548119	0	3.72176766192	4.36363636363636
7198	4	1499990.782	-5.034436026	0	3.30198998994	4.28813559322034
7199	4	1499990.613	-5.222909465	0	3.5237996504	4.38235294117647
7200	5	1499990.613	-5.222909465	0	3.5237996504	4.36764705882353
7201	5	1499991.036	-5.187844639	0	3.27962368937	4.27118644067797
7202	3	1499991.036	-5.187844639	0	3.27962368937	4.30508474576271
7203	6	1499991.039	-5.332487046	0	3.25917295937	4.27868852459016
7204	4	1499991.039	-5.332487046	0	3.25917295937	4.31147540983607
7205	5	1499991.039	-5.332487046	0	3.25917295937	4.29508196721311
7206	5	1499990.736	-5.341253253	0	3.46373408019	4.36764705882353
7207	4	1499990.736	-5.341253253	0	3.46373408019	4.38235294117647
7208	4	1499990.734	-5.339061701	0	3.46476801318	4.38235294117647
7209	4	1499991.188	-5.691901513	0	3.05384791761	4.31147540983607
7210	4	1499990.931	-6.020634257	0	3.56181468623	4.46835443037975
7211	5	1499990.931	-6.020634257	30	3.56181468623	4.45569620253165
7212	3	1499990.887	-6.239789419	0	3.55400319329	4.47619047619048
7213	4	1499990.787	-6.095147012	0	3.60258147517	4.46428571428571
7214	4	1499990.787	-6.095147012	0	3.60258147517	4.46428571428571
7215	4	1499990.787	-6.095147012	0	3.60258147517	4.46428571428571
7216	6	1499990.787	-6.095147012	0	3.60258147517	4.44047619047619
7217	4	1499990.787	-6.095147012	0	3.60258147517	4.46428571428571
7218	3	1499990.787	-6.095147012	0	3.60258147517	4.47619047619048
7219	3	1499990.298	-6.334026139	0	3.45327122277	4.38636363636364
7220	5	1499990.298	-6.334026139	0	3.45327122277	4.36363636363636
7221	4	1499990.279	-5.591675646	0	3.70333038363	4.45679012345679
7222	5	1499990.279	-5.591675646	0	3.70333038363	4.44444444444444
7223	2	1499990.283	-5.697509191	0	3.70015204711	4.46987951807229
7224	3	1499990.283	-5.697509191	0	3.70015204711	4.45783132530121
7225	4	1499990.031	-6.197043523	0	3.37603922208	4.42857142857143
7226	2	1499990.031	-6.197043523	0	3.37603922208	4.45238095238095
7227	6	1499990.253	-6.935761667	0	3.04202248044	4.40476190476191
7228	3	1499990.253	-6.935761667	0	3.04202248044	4.44047619047619
7229	6	1499990.253	-6.935761667	2	3.04202248044	4.40476190476191
7230	4	1499990.253	-6.935761667	0	3.04202248044	4.42857142857143
7231	4	1499990.253	-6.935761667	0	3.04202248044	4.42857142857143
7232	6	1499990.253	-6.935761667	2	3.04202248044	4.40476190476191
7233	5	1499990.253	-6.935761667	0	3.04202248044	4.41666666666667
7234	6	1499990.253	-6.935761667	0	3.04202248044	4.40476190476191
7235	5	1499990.253	-6.935761667	0	3.04202248044	4.41666666666667
7236	5	1499990.253	-6.935761667	0	3.04202248044	4.41666666666667
7237	4	1499990.251	-6.935761667	0	3.04202248044	4.42857142857143
7238	6	1499988.187	-6.592860981	0	2.86581275104	4.44594594594595
7239	6	1499988.187	-6.592860981	0	2.86581275104	4.44594594594595
7240	2	1499988.187	-6.592860981	0	2.86581275104	4.5
7241	5	1499988.187	-6.592860981	0	2.86581275104	4.45945945945946
7242	6	1499988.187	-6.592860981	0	2.86581275104	4.44594594594595
7243	5	1499988.187	-6.592860981	0	2.86581275104	4.45945945945946
7244	5	1499988.183	-6.745261286	0	2.88353486299	4.42307692307692
7245	6	1499992.419	-43.25535932	0	7.18876112979	4.86231884057971
7246	4	1499992.419	-43.25535932	0	7.18876112979	4.8768115942029
7247	6	1499992.582	-43.84167716	4	7.33967229293	4.82835820895522
7248	6	1499992.582	-43.84167716	1	7.33967229293	4.82835820895522
7249	6	1499992.582	-43.84167716	6	7.33967229293	4.82835820895522
7250	6	1499992.582	-43.84167716	4	7.33967229293	4.82835820895522
7251	6	1499992.582	-43.84167716	0	7.33967229293	4.82835820895522
7252	4	1499992.582	-43.84167716	0	7.33967229293	4.84328358208955
7253	5	1499992.582	-43.84167716	0	7.33967229293	4.83582089552239
7254	5	1499992.582	-43.84167716	1	7.33967229293	4.83582089552239
7255	6	1499992.469	-43.83321048	0	7.08797083396	4.82835820895522
7256	5	1499992.469	-43.83321048	0	7.08797083396	4.83582089552239
7257	6	1499992.584	-43.83956049	3	7.34461941638	4.82835820895522
7258	6	1499992.133	-44.15282779	0	6.44031229524	4.82835820895522
7259	6	1499992.133	-44.15282779	1	6.44031229524	4.82835820895522
7260	6	1499992.133	-44.15282779	0	6.44031229524	4.82835820895522
7261	4	1499991.995	-43.67234349	0	6.40171917875	4.8768115942029
7262	6	1499991.836	-43.45432639	0	6.16058690177	4.86231884057971
7263	6	1499991.836	-43.45432639	2	6.16058690177	4.86231884057971
7264	3	1499991.836	-43.45432639	0	6.16058690177	4.88405797101449
7265	6	1499991.836	-43.45432639	1	6.16058690177	4.86231884057971
7266	6	1499991.836	-43.45432639	0	6.16058690177	4.86231884057971
7267	6	1499991.836	-43.45432639	0	6.16058690177	4.86231884057971
7268	5	1499991.836	-43.45432639	0	6.16058690177	4.8695652173913
7269	6	1499991.836	-43.45432639	5	6.16058690177	4.86231884057971
7270	6	1499991.836	-43.45432639	0	6.16058690177	4.86231884057971
7271	5	1499991.54	-43.42045965	1	5.77450205286	4.8695652173913
7272	5	1499991.54	-43.42045965	3	5.77450205286	4.8695652173913
7273	6	1499991.458	-43.50512649	2	5.96864249546	4.8
7274	6	1499991.458	-43.50512649	4	5.96864249546	4.8
7275	6	1499991.536	-44.00466082	3	6.22944153595	4.7986577181208
7276	4	1499991.536	-44.00466082	0	6.22944153595	4.81208053691275
7277	5	1499991.536	-44.00466082	2	6.22944153595	4.80536912751678
7278	6	1499991.288	-43.59826001	6	5.94254481965	4.7986577181208
7279	6	1499991.288	-43.59826001	0	5.94254481965	4.7986577181208
7280	6	1499991.282	-43.70409355	0	6.09521272738	4.7986577181208
7281	5	1499990.649	-44.04699424	0	6.08157613144	4.86826347305389
7282	5	1499990.66	-44.17822784	0	6.05179610921	4.87349397590361
7283	3	1499990.577	-44.05334425	0	6.29248818169	4.86206896551724
7284	5	1499990.577	-44.05334425	1	6.29248818169	4.85057471264368
7285	5	1499990.486	-44.05334425	4	6.24482510578	4.85057471264368
7286	2	1499991.161	-45.90966463	0	3.0441652339	4.97435897435897
7287	4	1499991.161	-45.90966463	0	3.0441652339	4.94871794871795
7288	2	1499991.161	-45.90966463	0	3.0441652339	4.97435897435897
7289	2	1499991.161	-45.90966463	0	3.0441652339	4.97435897435897
7290	5	1499991.879	-12.53563374	0	2.48008204578	4.23636363636364
7291	5	1499991.034	-12.23524666	14	2.29536294969	4.35
